Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3509025593.9984	15.4924	34.5643	44.1531	-1.4635	12.5453	3.8375	-0.2762	-0.3223	-0.5835	3509025594.0085	-3.8780	5.5820	134.0290	-0.9279	13.5377	-0.3813	0.2904	-0.7207	-0.1914	3509025593.9753	21.2030	-52.6397	23.2239	0.6788	7.3248	-7.5950	-0.2254	-0.6458	0.3084	3509025594.0053	-12.0771	-15.9738	197.5892	2.2497	13.1921	7.4318	-0.3569	-0.6502	0.0609	49550.7812	3509025593.9934	3509025544.4427	49.4333	12.8176	-151.9012	17.6149	10.1441	9.3047	-0.6245	-0.2000	0.1411	49550.7812	3509025593.9984	3509025544.4476	342.6261	-178.5892	-210.6266	-24.6438	19.5274	-37.1676	-0.8960	1.1702	-0.4319	49550.7812	3509025594.0131	3509025544.4623	-48.6077	-43.6507	-34.1824	-3.0845	14.2857	-2.8561	0.2560	-0.5192	0.3410	0.0000	0.0000
3509025594.0082	15.4924	34.5643	44.1531	-0.7662	16.8986	1.8316	-0.2686	-0.3204	-0.5748	3509025594.0183	-3.8780	5.5820	134.0290	-0.7687	12.3868	1.6073	0.3288	-0.7012	-0.1871	3509025593.9851	21.2030	-52.6397	23.2239	0.1338	5.1890	-9.4122	-0.2213	-0.6458	0.3062	3509025594.0151	-12.0771	-15.9738	197.5892	1.6840	14.1850	5.0343	-0.3039	-0.6461	0.0468	49560.5469	3509025594.0032	3509025544.4427	42.1024	-27.9313	-104.8589	17.6149	10.1441	9.3047	-0.6245	-0.2000	0.1411	49560.5469	3509025594.0082	3509025544.4476	342.6261	-178.5892	-210.6266	-27.9961	5.2800	-25.5917	-0.8960	1.1702	-0.4319	49560.5469	3509025594.0229	3509025544.4623	-48.6077	-43.6507	-34.1824	-4.0426	12.0653	-3.1450	0.2597	-0.5096	0.3410	0.0000	0.0000
3509025594.0179	-48.1034	-54.7506	65.9831	2.9803	15.2184	1.8862	-0.2705	-0.3223	-0.5813	3509025594.0280	19.3384	-37.4799	98.8185	-2.0423	10.1034	-0.3913	0.3462	-0.6992	-0.2000	3509025593.9949	8.8218	-6.5912	12.2679	1.6131	5.5087	-8.8155	-0.2213	-0.6458	0.3062	3509025594.0248	153.9874	-420.3717	228.3852	-1.1243	16.3234	2.8022	-0.2627	-0.6770	0.0422	49570.3125	3509025594.0130	3509025544.4427	42.1024	-27.9313	-104.8589	10.9645	9.9361	11.8352	-0.6367	-0.1809	0.1558	49570.3125	3509025594.0179	3509025544.4476	-219.1677	123.0012	-75.0306	-10.9815	-5.5150	-10.8305	-0.8920	1.1555	-0.4155	49570.3125	3509025594.0326	3509025544.4623	-0.8873	-21.5075	-6.5867	-3.9676	10.7609	-3.5985	0.2672	-0.4923	0.3502	0.0000	0.0000
3509025594.0277	-48.1034	-54.7506	65.9831	3.7264	12.1635	4.7671	-0.2552	-0.2990	-0.5748	3509025594.0378	19.3384	-37.4799	98.8185	-2.0423	10.0940	-1.3346	0.3423	-0.6992	-0.2065	3509025594.0046	8.8218	-6.5912	12.2679	0.9903	4.7237	-8.8783	-0.2233	-0.6229	0.3018	3509025594.0346	153.9874	-420.3717	228.3852	-0.4434	16.6289	1.2483	-0.2627	-0.6770	0.0422	49580.0781	3509025594.0227	3509025544.4427	42.1024	-27.9313	-104.8589	6.3484	7.5181	3.3261	-0.6408	-0.1745	0.1789	49580.0781	3509025594.0277	3509025544.4476	-219.1677	123.0012	-75.0306	-9.2082	-4.4354	-6.9075	-0.9140	1.1996	-0.3991	49580.0781	3509025594.0424	3509025544.4623	-0.8873	-21.5075	-6.5867	-3.2511	9.8434	-3.5893	0.2616	-0.4943	0.3410	0.0000	0.0000
3509025594.0375	-48.1034	-54.7506	65.9831	-0.2543	10.4069	5.2005	-0.2476	-0.2971	-0.5835	3509025594.0476	19.3384	-37.4799	98.8185	-4.9080	9.3901	-1.4777	0.3423	-0.6992	-0.2065	3509025594.0144	8.8218	-6.5912	12.2679	1.1460	5.0389	-8.7293	-0.2193	-0.6229	0.2996	3509025594.0444	153.9874	-420.3717	228.3852	0.3444	16.1706	2.6346	-0.2176	-0.6584	0.0351	49589.8437	3509025594.0325	3509025544.4427	-3.6800	-113.9935	-3.8356	3.9230	3.4423	0.1273	-0.6388	-0.2149	0.1895	49589.8437	3509025594.0375	3509025544.4476	-219.1677	123.0012	-75.0306	-3.3619	-7.6424	-5.5274	-0.9260	1.1765	-0.3850	49589.8437	3509025594.0522	3509025544.4623	-0.8873	-21.5075	-6.5867	-2.9295	9.6936	-3.2768	0.2801	-0.4981	0.3318	0.0000	0.0000
3509025594.0472	-12.4794	-5.1836	69.4728	-1.9369	10.3305	4.3156	-0.2400	-0.3010	-0.5748	3509025594.0573	20.5387	-34.9074	76.8058	-7.1368	10.0277	-0.1539	0.3462	-0.7090	-0.2151	3509025594.0242	11.8966	-1.5747	7.6044	1.6910	4.9628	-8.5035	-0.2193	-0.6229	0.2996	3509025594.0541	64.8860	-97.9771	156.1831	-1.9675	13.3449	3.6124	-0.1824	-0.6790	0.0164	49599.6094	3509025594.0423	3509025544.4427	-3.6800	-113.9935	-3.8356	-0.1455	1.0058	-2.4557	-0.6388	-0.2149	0.1895	49599.6094	3509025594.0472	3509025544.4476	-209.3733	51.9708	-32.0747	-2.4868	-5.3157	-4.7158	-0.9260	1.1765	-0.3850	49599.6094	3509025594.0619	3509025544.4623	3.7519	-7.1893	8.5937	-2.9257	9.9269	-2.8903	0.2746	-0.4962	0.3341	0.0000	0.0000
3509025594.0570	-12.4794	-5.1836	69.4728	-2.1836	10.8652	3.5607	-0.2438	-0.2913	-0.5748	3509025594.0671	20.5387	-34.9074	76.8058	-8.4900	10.7371	0.5396	0.3769	-0.6699	-0.2258	3509025594.0339	11.8966	-1.5747	7.6044	1.4574	5.1181	-8.6564	-0.2254	-0.6271	0.3084	3509025594.0639	64.8860	-97.9771	156.1831	-2.4271	12.9630	4.0840	-0.1471	-0.6728	0.0117	49609.3750	3509025594.0520	3509025544.4427	-3.6800	-113.9935	-3.8356	-1.3191	-2.0973	-1.7136	-0.6490	-0.1723	0.1958	49609.3750	3509025594.0570	3509025544.4476	-209.3733	51.9708	-32.0747	-3.9054	-4.6993	-4.6998	-0.9220	1.2122	-0.3662	49609.3750	3509025594.0717	3509025544.4623	3.7519	-7.1893	8.5937	-3.0794	10.0852	-2.3475	0.2653	-0.4923	0.3479	0.0000	0.0000
3509025594.0668	-12.4794	-5.1836	69.4728	-1.8611	11.0179	3.9319	-0.2324	-0.3184	-0.5748	3509025594.0769	20.5387	-34.9074	76.8058	-7.0572	11.1210	-0.0971	0.3865	-0.6914	-0.2237	3509025594.0437	11.8966	-1.5747	7.6044	0.9903	4.9605	-8.7270	-0.2254	-0.6750	0.3106	3509025594.0737	64.8860	-97.9771	156.1831	-2.8799	13.4976	5.2412	-0.1471	-0.6728	0.0117	49619.1406	3509025594.0618	3509025544.4427	41.6806	62.1386	115.0340	1.5758	-1.9189	0.5760	-0.6612	-0.2191	0.1874	49619.1406	3509025594.0667	3509025544.4476	-209.3733	51.9708	-32.0747	-5.8819	-4.1723	-5.3076	-0.9540	1.1849	-0.3474	49619.1406	3509025594.0815	3509025544.4623	3.7519	-7.1893	8.5937	-2.9171	10.0119	-2.0357	0.2727	-0.4789	0.3341	0.0000	0.0000
3509025594.0765	13.6313	15.4973	86.1719	-1.7723	10.5597	4.8381	-0.2305	-0.3184	-0.5770	3509025594.0866	-0.6915	32.1303	57.8322	-4.2711	10.6489	-0.4808	0.3865	-0.6914	-0.2237	3509025594.0534	11.8966	-1.5747	7.6044	1.2238	4.8844	-8.4981	-0.2133	-0.6458	0.3150	3509025594.0834	47.8647	238.4529	85.7480	-0.4121	12.6575	4.3757	-0.1157	-0.6584	-0.0023	49628.9062	3509025594.0716	3509025544.4427	41.6806	62.1386	115.0340	3.1406	-0.4368	1.0352	-0.6612	-0.2191	0.1874	49628.9062	3509025594.0765	3509025544.4476	-209.6419	-34.3021	72.1770	-7.7041	-2.8820	-6.2522	-0.9380	1.2038	-0.3286	49628.9062	3509025594.0912	3509025544.4623	3.7519	-7.1893	8.5937	-2.6760	9.9378	-1.8017	0.2820	-0.4885	0.3387	0.0000	0.0000
3509025594.0863	13.6313	15.4973	86.1719	-1.0543	10.1778	4.9099	-0.2171	-0.3184	-0.5748	3509025594.0964	-0.6915	32.1303	57.8322	-2.2015	10.0254	-0.3897	0.3942	-0.6484	-0.2172	3509025594.0632	20.2838	3.3184	1.8525	1.3017	4.7291	-8.3436	-0.2133	-0.6458	0.3150	3509025594.0932	47.8647	238.4529	85.7480	2.2838	13.3449	3.1067	-0.1255	-0.6790	-0.0094	49638.6719	3509025594.0813	3509025544.4427	41.6806	62.1386	115.0340	4.6271	0.7288	0.9446	-0.6449	-0.2426	0.1642	49638.6719	3509025594.0863	3509025544.4476	-209.6419	-34.3021	72.1770	-7.6370	-0.3638	-7.4183	-0.9380	1.2038	-0.3286	49638.6719	3509025594.1010	3509025544.4623	7.5778	5.1158	9.3802	-2.5144	9.4049	-1.5631	0.2764	-0.5000	0.3318	0.0000	0.0000
3509025594.0961	13.6313	15.4973	86.1719	-0.0280	10.2542	3.9212	-0.2133	-0.3165	-0.5770	3509025594.1062	-0.6915	32.1303	57.8322	-1.0871	10.1767	-0.8645	0.3923	-0.6738	-0.2237	3509025594.0730	20.2838	3.3184	1.8525	0.9903	4.9621	-8.5733	-0.2314	-0.6292	0.3062	3509025594.1030	47.8647	238.4529	85.7480	3.8230	11.8938	2.2566	-0.1098	-0.7099	-0.0211	49648.4375	3509025594.0911	3509025544.4427	8.1265	57.2319	187.9364	5.8007	1.7451	1.4875	-0.6510	-0.2957	0.1537	49648.4375	3509025594.0960	3509025544.4476	-209.6419	-34.3021	72.1770	-6.3089	1.6920	-8.6004	-0.9540	1.1870	-0.2958	49648.4375	3509025594.1107	3509025544.4623	7.5778	5.1158	9.3802	-2.1959	8.9462	-1.5585	0.2783	-0.4904	0.3295	0.0000	0.0000
3509025594.1058	-27.4096	15.5088	92.0354	0.9185	10.0251	2.9364	-0.1981	-0.3165	-0.5770	3509025594.1159	-0.6915	32.1303	57.8322	-1.3259	10.9555	-1.0373	0.3923	-0.6602	-0.2237	3509025594.0827	20.2838	3.3184	1.8525	1.3017	5.0412	-8.5004	-0.2314	-0.6438	0.2974	3509025594.1127	47.8647	238.4529	85.7480	4.7494	10.6718	2.0279	-0.1098	-0.7099	-0.0211	49658.2031	3509025594.1009	3509025544.4427	8.1265	57.2319	187.9364	5.8790	1.2770	1.3341	-0.6449	-0.3255	0.1453	49658.2031	3509025594.1058	3509025544.4476	-209.6419	-34.3021	72.1770	-6.3089	1.6920	-8.6004	-0.9700	1.1555	-0.2887	49658.2031	3509025594.1205	3509025544.4623	7.5778	5.1158	9.3802	-2.1155	8.5647	-1.4769	0.2635	-0.4923	0.3272	0.0000	0.0000
3509025594.1156	-27.4096	15.5088	92.0354	1.1539	9.9487	2.5588	-0.1848	-0.2874	-0.5662	3509025594.1257	5.6163	1.7235	48.6558	-1.8831	10.9531	-1.2731	0.4135	-0.6602	-0.2129	3509025594.0925	29.7891	24.8596	0.5589	0.2895	3.8642	-8.5553	-0.2314	-0.6438	0.2974	3509025594.1225	38.4356	201.9962	50.6828	4.2798	9.7554	1.5014	-0.0961	-0.6749	-0.0281	49667.9687	3509025594.1106	3509025544.4427	8.1265	57.2319	187.9364	5.0966	0.6471	0.5503	-0.6449	-0.3255	0.1453	49667.9687	3509025594.1156	3509025544.4476	-273.3960	-5.4024	172.4933	-4.6583	2.8382	-9.0544	-0.9800	1.1429	-0.2465	49667.9687	3509025594.1303	3509025544.4623	0.6271	17.5571	15.5530	-2.0367	8.3345	-1.5524	0.2764	-0.4923	0.3272	0.0000	0.0000
3509025594.1253	-27.4096	15.5088	92.0354	1.6298	9.9487	2.3284	-0.1695	-0.2874	-0.5705	3509025594.1355	5.6163	1.7235	48.6558	-2.5995	10.8727	-1.5074	0.4212	-0.6484	-0.2108	3509025594.1023	29.7891	24.8596	0.5589	1.6131	4.6468	-8.7301	-0.2334	-0.6813	0.2930	3509025594.1323	38.4356	201.9962	50.6828	3.6562	9.6790	1.0452	-0.1098	-0.6852	-0.0375	49677.7344	3509025594.1204	3509025544.4427	-21.6971	49.1701	256.0132	4.5489	0.2567	0.3962	-0.6245	-0.3383	0.1432	49677.7344	3509025594.1253	3509025544.4476	-273.3960	-5.4024	172.4933	-3.0808	3.4566	-8.9391	-0.9800	1.1429	-0.2465	49677.7344	3509025594.1400	3509025544.4623	0.6271	17.5571	15.5530	-1.8767	8.4118	-1.4754	0.2653	-0.5211	0.3249	0.0000	0.0000
3509025594.1351	-27.4096	15.5088	92.0354	1.6320	9.7196	2.5563	-0.1638	-0.2913	-0.5683	3509025594.1452	5.6163	1.7235	48.6558	-2.5199	10.1759	-0.9431	0.4231	-0.6699	-0.2172	3509025594.1120	29.7891	24.8596	0.5589	-0.0219	5.0360	-9.0249	-0.2314	-0.6729	0.2665	3509025594.1420	38.4356	201.9962	50.6828	3.0288	8.2279	0.2167	-0.1098	-0.6852	-0.0375	49687.5000	3509025594.1302	3509025544.4427	-21.6971	49.1701	256.0132	4.2359	0.4098	0.1576	-0.6102	-0.3723	0.1200	49687.5000	3509025594.1351	3509025544.4476	-273.3960	-5.4024	172.4933	-2.5292	3.8413	-8.9578	-0.9840	1.0693	-0.2254	49687.5000	3509025594.1498	3509025544.4623	0.6271	17.5571	15.5530	-2.0328	8.4149	-1.1643	0.2801	-0.5249	0.3364	0.0000	0.0000
3509025594.1449	-10.9589	39.1707	81.7305	0.6803	9.1850	3.0224	-0.1505	-0.2854	-0.5640	3509025594.1550	-2.9768	29.0844	50.1687	-2.0423	9.5580	-0.3017	0.4231	-0.6699	-0.2172	3509025594.1218	51.2679	11.6792	2.3713	1.3017	4.4907	-8.6486	-0.2374	-0.6750	0.2621	3509025594.1518	-19.7153	-18.8003	35.2540	2.6079	8.1516	-3.1751	-0.1157	-0.7160	-0.0141	49697.2656	3509025594.1399	3509025544.4427	-21.6971	49.1701	256.0132	3.6883	0.5709	0.7091	-0.6102	-0.3723	0.1200	49697.2656	3509025594.1449	3509025544.4476	-323.2995	-31.6288	231.3075	-1.8161	4.3879	-8.5850	-0.9840	1.0378	-0.1831	49697.2656	3509025594.1596	3509025544.4623	-0.8599	28.7120	12.8848	-1.7916	8.1878	-0.9288	0.2672	-0.5153	0.3272	0.0000	0.0000
3509025594.1546	-10.9589	39.1707	81.7305	0.0443	8.5740	3.1853	-0.1467	-0.3068	-0.5531	3509025594.1662	-2.9768	29.0844	50.1687	-1.7239	9.0929	0.0221	0.4365	-0.6387	-0.2065	3509025594.1316	51.2679	11.6792	2.3713	1.0681	4.9644	-8.3436	-0.2374	-0.6750	0.2621	3509025594.1616	-19.7153	-18.8003	35.2540	0.3353	7.8461	-6.0058	-0.1196	-0.6996	-0.0234	49707.0312	3509025594.1497	3509025544.4427	-21.6971	49.1701	256.0132	3.7665	0.8819	0.7060	-0.5878	-0.4404	0.1200	49707.0312	3509025594.1546	3509025544.4476	-323.2995	-31.6288	231.3075	-1.7479	5.3680	-9.6408	-0.9840	1.0378	-0.1831	49707.0312	3509025594.1693	3509025544.4623	-0.8599	28.7120	12.8848	-1.6308	7.7307	-0.7687	0.2764	-0.4770	0.3364	0.0000	0.0000
3509025594.1644	-10.9589	39.1707	81.7305	-0.5932	7.9630	3.1977	-0.1352	-0.2971	-0.5488	3509025594.1759	-2.9768	29.0844	50.1687	-1.5647	8.7027	0.0299	0.4385	-0.6328	-0.2022	3509025594.1413	51.2679	11.6792	2.3713	1.2238	5.1220	-8.2699	-0.2475	-0.6917	0.2445	3509025594.1713	-19.7153	-18.8003	35.2540	2.4727	5.7076	-1.2193	-0.1020	-0.6543	-0.0258	49716.7969	3509025594.1595	3509025544.4427	-29.8884	89.0197	319.1013	3.7665	1.5095	1.2528	-0.5490	-0.4745	0.1011	49716.7969	3509025594.1644	3509025544.4476	-323.2995	-31.6288	231.3075	-1.2062	7.4272	-10.6481	-0.9280	0.9265	-0.1197	49716.7969	3509025594.1791	3509025544.4623	-0.8599	28.7120	12.8848	-1.1531	7.1190	-0.7626	0.2764	-0.4732	0.3387	0.0000	0.0000
3509025594.1742	-21.0952	47.0812	78.5063	-0.5134	7.4284	3.2023	-0.1295	-0.3087	-0.5466	3509025594.1857	-10.5930	30.2892	50.1374	-1.8831	8.4718	0.3490	0.4519	-0.6680	-0.2108	3509025594.1511	62.0362	23.1436	-0.3129	1.3796	5.5179	-7.8913	-0.2294	-0.6875	0.2313	3509025594.1811	68.3912	198.0399	-24.6471	4.3654	5.4785	2.3153	-0.1020	-0.6543	-0.0258	49726.5625	3509025594.1692	3509025544.4427	-29.8884	89.0197	319.1013	4.0012	2.1355	1.6416	-0.5000	-0.5128	0.0800	49726.5625	3509025594.1742	3509025544.4476	-363.7004	-18.6608	213.3816	-1.2226	9.6280	-12.2838	-0.8220	0.9034	-0.0117	49726.5625	3509025594.1889	3509025544.4623	0.5729	24.1865	5.5688	-0.9112	6.6634	-0.4469	0.2913	-0.4923	0.3387	0.0000	0.0000
3509025594.1839	-21.0952	47.0812	78.5063	-0.1976	7.0465	2.9021	-0.1143	-0.3087	-0.5445	3509025594.1955	-10.5930	30.2892	50.1374	-1.9627	8.3977	0.7436	0.4519	-0.6680	-0.2108	3509025594.1609	62.0362	23.1436	-0.3129	1.3796	5.4418	-7.6601	-0.2294	-0.6875	0.2313	3509025594.1909	68.3912	198.0399	-24.6471	5.7683	5.0967	3.3087	-0.1216	-0.6934	-0.0258	49736.3281	3509025594.1790	3509025544.4427	-29.8884	89.0197	319.1013	3.7665	2.1339	1.4836	-0.5000	-0.5128	0.0800	49736.3281	3509025594.1839	3509025544.4476	-363.7004	-18.6608	213.3816	-1.9458	11.8338	-13.6667	-0.7200	0.9265	0.1197	49736.3281	3509025594.1986	3509025544.4623	0.5729	24.1865	5.5688	-0.6692	6.2842	-0.1321	0.2709	-0.5019	0.3364	0.0000	0.0000
3509025594.1937	-21.0952	47.0812	78.5063	0.1234	6.8174	3.1268	-0.0990	-0.2680	-0.5315	3509025594.2052	-10.5930	30.2892	50.1374	-1.7239	8.2393	0.5109	0.4538	-0.6289	-0.1978	3509025594.1706	62.0362	23.1436	-0.3129	1.6910	5.6017	-7.3574	-0.2394	-0.7000	0.2115	3509025594.2006	68.3912	198.0399	-24.6471	5.6972	4.2566	3.9354	-0.1176	-0.6872	-0.0398	49746.0937	3509025594.1888	3509025544.4427	-43.5360	84.0973	356.1327	3.1406	4.3048	0.8298	-0.4673	-0.5489	0.0758	49746.0937	3509025594.1937	3509025544.4476	-363.7004	-18.6608	213.3816	-1.7925	13.4424	-14.0999	-0.7200	0.9265	0.1197	49746.0937	3509025594.2084	3509025544.4623	0.5729	24.1865	5.5688	-0.5873	6.3630	0.1004	0.2579	-0.5038	0.3456	0.0000	0.0000
3509025594.2035	-7.6717	58.1620	77.1658	0.3662	7.5048	3.4936	-0.0838	-0.2680	-0.5401	3509025594.2150	-11.7502	27.9824	50.2850	-1.8035	8.0824	0.4354	0.4577	-0.6484	-0.1914	3509025594.1804	62.0362	23.1436	-0.3129	1.6910	5.9953	-7.2077	-0.2374	-0.6792	0.2026	3509025594.2104	123.5573	-13.4135	-62.0264	5.9317	3.3401	4.1739	-0.1275	-0.6667	-0.0679	49755.8594	3509025594.1985	3509025544.4427	-43.5360	84.0973	356.1327	3.0623	5.3156	0.8197	-0.4061	-0.5809	0.0716	49755.8594	3509025594.2035	3509025544.4476	-363.7004	-18.6608	213.3816	-2.3506	14.1228	-14.7392	-0.6080	1.0546	0.2042	49755.8594	3509025594.2182	3509025544.4623	0.5729	24.1865	5.5688	-0.5069	6.4402	0.1774	0.2542	-0.4923	0.3318	0.0000	0.0000
3509025594.2132	-7.6717	58.1620	77.1658	0.2880	7.8103	3.6417	-0.0819	-0.2680	-0.5336	3509025594.2248	-11.7502	27.9824	50.2850	-1.8831	8.0012	0.1225	0.4846	-0.6367	-0.1957	3509025594.1902	53.2163	16.9983	0.7782	1.9246	5.9968	-7.0564	-0.2374	-0.6667	0.1872	3509025594.2201	123.5573	-13.4135	-62.0264	5.1580	2.4236	4.1908	-0.1275	-0.6667	-0.0679	49765.6250	3509025594.2083	3509025544.4427	-43.5360	84.0973	356.1327	3.1406	6.9548	1.4354	-0.4061	-0.5809	0.0716	49765.6250	3509025594.2132	3509025544.4476	-412.7567	-1.3860	174.3049	-3.6999	14.7201	-15.6794	-0.5600	1.1639	0.2488	49765.6250	3509025594.2279	3509025544.4623	-3.0250	28.2276	4.7732	-0.8277	6.4379	-0.0559	0.2727	-0.4981	0.3410	0.0000	0.0000
3509025594.2230	-7.6717	58.1620	77.1658	0.2068	7.5811	3.4944	-0.0590	-0.2680	-0.5336	3509025594.2345	-11.7502	27.9824	50.2850	-2.1219	8.2314	-0.2752	0.4846	-0.6367	-0.1957	3509025594.1999	53.2163	16.9983	0.7782	2.0024	6.2344	-6.8291	-0.2374	-0.6667	0.1872	3509025594.2299	123.5573	-13.4135	-62.0264	5.1432	3.7983	2.7103	-0.1294	-0.6543	-0.0703	49775.3906	3509025594.2181	3509025544.4427	-47.9764	104.8508	376.8182	2.7494	9.3732	2.2013	-0.3449	-0.6064	0.0674	49775.3906	3509025594.2230	3509025544.4476	-412.7567	-1.3860	174.3049	-5.2086	16.1611	-16.7924	-0.5260	1.2185	0.2700	49775.3906	3509025594.2377	3509025544.4623	-3.0250	28.2276	4.7732	-1.2257	6.2850	-0.0543	0.2560	-0.5115	0.3410	0.0000	0.0000
3509025594.2328	-13.4344	79.9134	80.0660	0.0430	6.8174	3.0524	-0.0571	-0.2602	-0.5184	3509025594.2443	-11.7502	27.9824	50.2850	-1.8831	8.3890	-0.1211	0.4827	-0.6133	-0.1785	3509025594.2097	53.2163	16.9983	0.7782	2.0803	6.2352	-6.7530	-0.2495	-0.6708	0.1784	3509025594.2397	123.5573	-13.4135	-62.0264	4.2796	4.3329	1.4784	-0.1471	-0.7016	-0.0867	49785.1562	3509025594.2278	3509025544.4427	-47.9764	104.8508	376.8182	2.5929	13.1078	2.4010	-0.2878	-0.6787	0.0568	49785.1562	3509025594.2328	3509025544.4476	-412.7567	-1.3860	174.3049	-6.7986	18.2903	-18.1565	-0.5260	1.2185	0.2700	49785.1562	3509025594.2475	3509025544.4623	-3.0250	28.2276	4.7732	-1.5440	5.9027	-0.0505	0.2579	-0.5057	0.3456	0.0000	0.0000
3509025594.2425	-13.4344	79.9134	80.0660	0.6759	7.5811	2.5872	-0.0476	-0.2893	-0.5119	3509025594.2541	-6.8304	22.0099	51.1499	-1.4055	8.3859	-0.4355	0.4827	-0.6348	-0.1785	3509025594.2195	35.1509	4.5632	6.5666	1.7689	6.2321	-7.0572	-0.2414	-0.6750	0.1784	3509025594.2494	-87.6167	-180.3606	-47.9276	3.8794	5.7076	0.1562	-0.1471	-0.7037	-0.0820	49794.9219	3509025594.2376	3509025544.4427	-47.9764	104.8508	376.8182	1.8888	18.0961	3.5363	-0.2061	-0.6596	0.0716	49794.9219	3509025594.2425	3509025544.4476	-399.5958	26.9682	171.5229	-5.9324	21.6773	-18.2415	-0.5020	1.3214	0.2981	49794.9219	3509025594.2572	3509025544.4623	-1.9395	38.0657	-5.3323	-1.8632	5.9019	-0.1283	0.2672	-0.4962	0.3364	0.0000	0.0000
